id,title,h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,title_new,team_short
76,West Bromwich Albion,a,0.315347,4.16254,0.315347,4.16254,"{'att': 581, 'def': 14}","{'att': 191, 'def': 21}",6,6,2,5,0.0037,l,2020-09-19,0,0,1,0,-3.847193,West Brom,WBA
76,West Bromwich Albion,h,0.911185,2.36046,0.911185,2.36046,"{'att': 449, 'def': 11}","{'att': 113, 'def': 25}",3,12,3,3,0.40570000000000006,d,2020-09-26,0,1,0,1,-1.4492749999999996,West Brom,WBA
76,West Bromwich Albion,a,0.161283,0.949079,0.161283,0.949079,"{'att': 301, 'def': 19}","{'att': 163, 'def': 32}",1,6,0,2,0.5202,l,2020-10-04,0,0,1,0,-0.7877959999999999,West Brom,WBA
76,West Bromwich Albion,h,0.731692,1.08532,0.731692,1.08532,"{'att': 165, 'def': 20}","{'att': 253, 'def': 19}",3,2,0,0,0.9921,d,2020-10-19,0,1,0,1,-0.35362800000000005,West Brom,WBA
76,West Bromwich Albion,a,0.295654,0.546807,0.295654,0.546807,"{'att': 274, 'def': 19}","{'att': 257, 'def': 24}",4,4,1,1,0.9414,d,2020-10-26,0,1,0,1,-0.25115300000000007,West Brom,WBA
76,West Bromwich Albion,a,0.482685,1.62247,0.482685,1.62247,"{'att': 187, 'def': 37}","{'att': 287, 'def': 23}",3,4,0,2,0.4562,l,2020-11-02,0,0,1,0,-1.139785,West Brom,WBA
76,West Bromwich Albion,h,0.799352,1.87063,0.799352,1.87063,"{'att': 263, 'def': 16}","{'att': 142, 'def': 19}",6,4,0,1,0.579,l,2020-11-08,0,0,1,0,-1.071278,West Brom,WBA
76,West Bromwich Albion,a,0.438646,2.42994,0.438646,1.66881,"{'att': 324, 'def': 30}","{'att': 221, 'def': 29}",2,20,0,1,0.1638,l,2020-11-21,0,0,1,0,-1.2301639999999998,West Brom,WBA
76,West Bromwich Albion,h,1.71644,3.36544,1.71644,3.36544,"{'att': 182, 'def': 19}","{'att': 198, 'def': 15}",6,11,1,0,0.4776,w,2020-11-28,1,0,0,3,-1.649,West Brom,WBA
76,West Bromwich Albion,h,0.567234,1.68656,0.567234,1.68656,"{'att': 259, 'def': 17}","{'att': 307, 'def': 25}",7,14,1,5,0.53,l,2020-12-06,0,0,1,0,-1.119326,West Brom,WBA
76,West Bromwich Albion,a,0.57319,0.904163,0.57319,0.904163,"{'att': 230, 'def': 20}","{'att': 254, 'def': 10}",4,5,1,2,1.0030000000000001,l,2020-12-12,0,0,1,0,-0.3309730000000001,West Brom,WBA
76,West Bromwich Albion,a,0.210243,2.58593,0.210243,2.58593,"{'att': 315, 'def': 9}","{'att': 97, 'def': 14}",0,16,1,1,0.1102,d,2020-12-15,0,1,0,1,-2.3756869999999997,West Brom,WBA
76,West Bromwich Albion,h,0.0388442,2.61964,0.0388442,1.85847,"{'att': 272, 'def': 19}","{'att': 142, 'def': 17}",1,12,0,3,0.0251,l,2020-12-20,0,0,1,0,-1.8196258,West Brom,WBA
76,West Bromwich Albion,a,0.739845,1.45485,0.739845,1.45485,"{'att': 312, 'def': 8}","{'att': 75, 'def': 23}",1,18,1,1,0.7865,d,2020-12-27,0,1,0,1,-0.715005,West Brom,WBA
76,West Bromwich Albion,h,0.43551,1.54225,0.43551,1.54225,"{'att': 482, 'def': 14}","{'att': 115, 'def': 16}",1,13,0,5,0.4676,l,2020-12-29,0,0,1,0,-1.1067399999999998,West Brom,WBA
76,West Bromwich Albion,h,0.869874,4.03429,0.869874,4.03429,"{'att': 385, 'def': 23}","{'att': 161, 'def': 10}",4,7,0,4,0.0513,l,2021-01-02,0,0,1,0,-3.164416,West Brom,WBA
76,West Bromwich Albion,a,2.46332,1.94358,0.940987,1.94358,"{'att': 308, 'def': 18}","{'att': 115, 'def': 17}",7,5,3,2,1.795,w,2021-01-16,1,0,0,3,-1.002593,West Brom,WBA
76,West Bromwich Albion,a,0.464091,2.17512,0.464091,2.17512,"{'att': 280, 'def': 17}","{'att': 181, 'def': 13}",5,6,1,2,0.218,l,2021-01-19,0,0,1,0,-1.7110290000000001,West Brom,WBA
76,West Bromwich Albion,h,0.568258,2.24838,0.568258,2.24838,"{'att': 486, 'def': 18}","{'att': 118, 'def': 15}",3,15,0,5,0.20400000000000001,l,2021-01-26,0,0,1,0,-1.680122,West Brom,WBA
76,West Bromwich Albion,h,0.994664,1.52044,0.994664,1.52044,"{'att': 319, 'def': 22}","{'att': 149, 'def': 17}",0,7,2,2,0.9413,d,2021-01-30,0,1,0,1,-0.525776,West Brom,WBA
76,West Bromwich Albion,a,1.61871,1.35804,1.61871,1.35804,"{'att': 303, 'def': 17}","{'att': 115, 'def': 23}",2,12,1,2,1.6209000000000002,l,2021-02-02,0,0,1,0,0.2606700000000002,West Brom,WBA
76,West Bromwich Albion,a,0.698686,1.92997,0.698686,1.92997,"{'att': 341, 'def': 14}","{'att': 169, 'def': 22}",3,10,0,2,0.4905,l,2021-02-07,0,0,1,0,-1.231284,West Brom,WBA
76,West Bromwich Albion,h,0.945964,0.423885,0.945964,0.423885,"{'att': 307, 'def': 12}","{'att': 111, 'def': 14}",3,9,1,1,1.8589999999999998,d,2021-02-14,0,1,0,1,0.522079,West Brom,WBA
76,West Bromwich Albion,a,1.71922,0.535153,1.71922,0.535153,"{'att': 190, 'def': 10}","{'att': 111, 'def': 25}",4,3,0,0,2.4752,d,2021-02-20,0,1,0,1,1.184067,West Brom,WBA
76,West Bromwich Albion,h,0.687091,3.12111,0.687091,1.59881,"{'att': 314, 'def': 22}","{'att': 95, 'def': 25}",2,10,1,0,0.1051,w,2021-02-27,1,0,0,3,-0.9117190000000001,West Brom,WBA
76,West Bromwich Albion,h,1.02038,1.40789,1.02038,1.40789,"{'att': 315, 'def': 19}","{'att': 248, 'def': 21}",7,8,0,1,1.0187,l,2021-03-04,0,0,1,0,-0.38751,West Brom,WBA
78,Crystal Palace,h,1.39569,1.26267,1.39569,1.26267,"{'att': 312, 'def': 18}","{'att': 83, 'def': 23}",1,14,1,0,1.477,w,2020-09-12,1,0,0,3,0.13302000000000014,Crystal Palace,CRY
78,Crystal Palace,a,1.91456,1.09737,1.15339,1.09737,"{'att': 299, 'def': 22}","{'att': 86, 'def': 26}",4,9,3,1,2.0159000000000002,w,2020-09-19,1,0,0,3,0.05601999999999996,Crystal Palace,CRY
78,Crystal Palace,h,0.443115,2.27189,0.443115,1.51072,"{'att': 349, 'def': 29}","{'att': 168, 'def': 23}",4,3,1,2,0.19469999999999998,l,2020-09-26,0,0,1,0,-1.0676050000000001,Crystal Palace,CRY
78,Crystal Palace,a,0.103249,2.51433,0.103249,0.991996,"{'att': 440, 'def': 17}","{'att': 138, 'def': 31}",2,5,0,4,0.0397,l,2020-10-03,0,0,1,0,-0.888747,Crystal Palace,CRY
78,Crystal Palace,h,0.761169,1.0935,0.0,1.0935,"{'att': 299, 'def': 22}","{'att': 147, 'def': 23}",1,7,1,1,1.1033,d,2020-10-18,0,1,0,1,-1.0935,Crystal Palace,CRY
78,Crystal Palace,a,2.81049,1.05258,2.81049,1.05258,"{'att': 323, 'def': 15}","{'att': 181, 'def': 29}",9,8,2,1,2.5374000000000003,w,2020-10-24,1,0,0,3,1.75791,Crystal Palace,CRY
78,Crystal Palace,a,0.802767,1.34895,0.802767,1.34895,"{'att': 234, 'def': 14}","{'att': 374, 'def': 27}",4,8,0,2,0.887,l,2020-10-30,0,0,1,0,-0.5461830000000001,Crystal Palace,CRY
78,Crystal Palace,h,1.30169,0.847913,1.30169,0.847913,"{'att': 352, 'def': 17}","{'att': 152, 'def': 37}",8,6,4,1,1.7482,w,2020-11-07,1,0,0,3,0.453777,Crystal Palace,CRY
78,Crystal Palace,a,1.28331,1.75343,1.28331,1.75343,"{'att': 224, 'def': 14}","{'att': 255, 'def': 22}",7,7,0,1,0.995,l,2020-11-23,0,0,1,0,-0.4701200000000001,Crystal Palace,CRY
78,Crystal Palace,h,0.534893,1.27929,0.534893,1.27929,"{'att': 186, 'def': 11}","{'att': 269, 'def': 36}",12,4,0,2,0.7053,l,2020-11-27,0,0,1,0,-0.7443970000000001,Crystal Palace,CRY
78,Crystal Palace,a,1.68656,0.567234,1.68656,0.567234,"{'att': 307, 'def': 25}","{'att': 259, 'def': 17}",14,7,5,1,2.2483999999999997,w,2020-12-06,1,0,0,3,1.119326,Crystal Palace,CRY
78,Crystal Palace,h,1.84443,1.40792,1.84443,1.40792,"{'att': 214, 'def': 20}","{'att': 193, 'def': 18}",10,4,1,1,1.7143,d,2020-12-13,0,1,0,1,0.43650999999999995,Crystal Palace,CRY
78,Crystal Palace,a,1.09108,0.449469,1.09108,0.449469,"{'att': 256, 'def': 24}","{'att': 195, 'def': 16}",4,3,1,1,1.9857,d,2020-12-16,0,1,0,1,0.641611,Crystal Palace,CRY
78,Crystal Palace,h,0.489318,2.86902,0.489318,2.86902,"{'att': 478, 'def': 21}","{'att': 203, 'def': 28}",4,9,0,7,0.1316,l,2020-12-19,0,0,1,0,-2.379702,Crystal Palace,CRY
78,Crystal Palace,a,0.849086,4.58214,0.849086,4.58214,"{'att': 106, 'def': 14}","{'att': 246, 'def': 25}",12,9,0,3,0.0329,l,2020-12-26,0,0,1,0,-3.733054,Crystal Palace,CRY
78,Crystal Palace,h,0.321348,1.72132,0.321348,0.960152,"{'att': 374, 'def': 16}","{'att': 138, 'def': 25}",1,4,1,1,0.2835,d,2020-12-28,0,1,0,1,-0.6388039999999999,Crystal Palace,CRY
78,Crystal Palace,h,0.598888,0.323158,0.598888,0.323158,"{'att': 301, 'def': 24}","{'att': 187, 'def': 28}",5,7,2,0,1.5596999999999999,w,2021-01-02,1,0,0,3,0.27573,Crystal Palace,CRY
78,Crystal Palace,a,0.709634,0.368554,0.709634,0.368554,"{'att': 382, 'def': 16}","{'att': 178, 'def': 30}",2,6,0,0,1.6446,d,2021-01-14,0,1,0,1,0.34108,Crystal Palace,CRY
78,Crystal Palace,a,0.0515836,0.961088,0.0515836,0.961088,"{'att': 411, 'def': 5}","{'att': 155, 'def': 30}",3,5,0,4,0.3961,l,2021-01-17,0,0,1,0,-0.9095044000000001,Crystal Palace,CRY
78,Crystal Palace,h,0.629033,3.30321,0.629033,3.30321,"{'att': 232, 'def': 20}","{'att': 277, 'def': 19}",12,5,2,3,0.0963,l,2021-01-26,0,0,1,0,-2.6741770000000002,Crystal Palace,CRY
78,Crystal Palace,h,1.36877,0.450907,1.36877,0.450907,"{'att': 351, 'def': 18}","{'att': 318, 'def': 17}",5,2,1,0,2.2431,w,2021-01-30,1,0,0,3,0.9178630000000001,Crystal Palace,CRY
78,Crystal Palace,a,0.809312,1.90755,0.809312,1.90755,"{'att': 336, 'def': 16}","{'att': 199, 'def': 21}",6,9,2,1,0.6023000000000001,w,2021-02-02,1,0,0,3,-1.098238,Crystal Palace,CRY
78,Crystal Palace,a,0.370278,2.64769,0.370278,2.64769,"{'att': 490, 'def': 13}","{'att': 158, 'def': 23}",4,7,0,2,0.13690000000000002,l,2021-02-08,0,0,1,0,-2.277412,Crystal Palace,CRY
78,Crystal Palace,h,0.645616,1.95502,0.645616,1.95502,"{'att': 167, 'def': 29}","{'att': 195, 'def': 25}",10,4,0,3,0.4545,l,2021-02-13,0,0,1,0,-1.309404,Crystal Palace,CRY
78,Crystal Palace,a,0.179886,2.59204,0.179886,2.59204,"{'att': 387, 'def': 10}","{'att': 131, 'def': 23}",0,13,2,1,0.08990000000000001,w,2021-02-22,1,0,0,3,-2.412154,Crystal Palace,CRY
78,Crystal Palace,h,0.0880148,0.813134,0.0880148,0.813134,"{'att': 318, 'def': 33}","{'att': 206, 'def': 30}",1,5,0,0,0.5389999999999999,d,2021-02-28,0,1,0,1,-0.7251192,Crystal Palace,CRY
78,Crystal Palace,h,0.742397,0.584016,0.742397,0.584016,"{'att': 313, 'def': 19}","{'att': 204, 'def': 19}",3,8,0,0,1.5098000000000003,d,2021-03-03,0,1,0,1,0.158381,Crystal Palace,CRY
80,Chelsea,a,1.27062,1.44281,0.509456,1.44281,"{'att': 292, 'def': 23}","{'att': 271, 'def': 29}",6,3,3,1,1.2081,w,2020-09-14,1,0,0,3,-0.9333539999999999,Chelsea,CHE
80,Chelsea,h,0.904183,2.25211,0.143014,2.25211,"{'att': 414, 'def': 11}","{'att': 366, 'def': 32}",1,13,0,2,0.36660000000000004,l,2020-09-20,0,0,1,0,-2.109096,Chelsea,CHE
80,Chelsea,a,2.36046,0.911185,2.36046,0.911185,"{'att': 113, 'def': 25}","{'att': 449, 'def': 11}",12,3,3,3,2.4217000000000004,d,2020-09-26,0,1,0,1,1.4492749999999996,Chelsea,CHE
80,Chelsea,h,2.51433,0.103249,0.991996,0.103249,"{'att': 138, 'def': 31}","{'att': 440, 'def': 17}",5,2,4,0,2.9262999999999995,w,2020-10-03,1,0,0,3,0.888747,Chelsea,CHE
80,Chelsea,h,1.98708,1.42348,1.98708,1.42348,"{'att': 251, 'def': 23}","{'att': 336, 'def': 23}",11,5,3,3,1.8385,d,2020-10-17,0,1,0,1,0.5635999999999999,Chelsea,CHE
80,Chelsea,a,0.219906,0.648427,0.219906,0.648427,"{'att': 323, 'def': 22}","{'att': 375, 'def': 17}",1,6,0,0,0.7915,d,2020-10-24,0,1,0,1,-0.428521,Chelsea,CHE
80,Chelsea,a,1.23077,0.407341,1.23077,0.407341,"{'att': 206, 'def': 23}","{'att': 440, 'def': 26}",12,1,3,0,2.1067,w,2020-10-31,1,0,0,3,0.823429,Chelsea,CHE
80,Chelsea,h,2.87622,0.743967,2.87622,0.743967,"{'att': 145, 'def': 10}","{'att': 470, 'def': 16}",14,5,4,1,2.7167,w,2020-11-07,1,0,0,3,2.132253,Chelsea,CHE
80,Chelsea,a,1.81923,0.368286,1.81923,0.368286,"{'att': 124, 'def': 17}","{'att': 443, 'def': 15}",8,3,2,0,2.4943,w,2020-11-21,1,0,0,3,1.4509439999999998,Chelsea,CHE
80,Chelsea,h,0.974755,0.22689,0.974755,0.22689,"{'att': 237, 'def': 24}","{'att': 388, 'def': 12}",4,4,0,0,2.0179,d,2020-11-29,0,1,0,1,0.747865,Chelsea,CHE
80,Chelsea,h,4.89472,1.0277,4.89472,1.0277,"{'att': 297, 'def': 31}","{'att': 202, 'def': 22}",9,7,3,1,2.946,w,2020-12-05,1,0,0,3,3.86702,Chelsea,CHE
80,Chelsea,a,1.00627,1.2216,1.00627,0.460428,"{'att': 103, 'def': 25}","{'att': 375, 'def': 20}",6,2,0,1,1.0974,l,2020-12-12,0,0,1,0,0.5458419999999999,Chelsea,CHE
80,Chelsea,a,1.56772,0.683783,1.56772,0.683783,"{'att': 227, 'def': 29}","{'att': 256, 'def': 13}",6,4,1,2,2.1125000000000003,l,2020-12-15,0,0,1,0,0.883937,Chelsea,CHE
80,Chelsea,h,2.41157,0.277737,2.41157,0.277737,"{'att': 249, 'def': 19}","{'att': 307, 'def': 19}",9,9,3,0,2.8396,w,2020-12-21,1,0,0,3,2.133833,Chelsea,CHE
80,Chelsea,a,2.25414,1.94485,1.49304,1.18368,"{'att': 158, 'def': 18}","{'att': 258, 'def': 16}",7,6,1,3,1.6145,l,2020-12-26,0,0,1,0,0.30935999999999986,Chelsea,CHE
80,Chelsea,h,1.53701,0.730859,1.53701,0.730859,"{'att': 144, 'def': 28}","{'att': 322, 'def': 19}",8,6,1,1,2.0733,d,2020-12-28,0,1,0,1,0.806151,Chelsea,CHE
80,Chelsea,h,0.691013,3.18063,0.691013,3.18063,"{'att': 338, 'def': 25}","{'att': 402, 'def': 30}",6,11,1,3,0.14800000000000002,l,2021-01-03,0,0,1,0,-2.489617,Chelsea,CHE
80,Chelsea,a,1.37939,0.46126,1.37939,0.46126,"{'att': 158, 'def': 24}","{'att': 424, 'def': 21}",13,6,1,0,2.1143,w,2021-01-16,1,0,0,3,0.9181299999999999,Chelsea,CHE
80,Chelsea,a,0.615727,1.1449,0.615727,1.1449,"{'att': 188, 'def': 22}","{'att': 397, 'def': 22}",7,9,0,2,0.8397999999999999,l,2021-01-19,0,0,1,0,-0.529173,Chelsea,CHE
80,Chelsea,h,0.663324,0.63192,0.663324,0.63192,"{'att': 137, 'def': 32}","{'att': 476, 'def': 6}",6,1,0,0,1.2832999999999999,d,2021-01-27,0,1,0,1,0.03140399999999999,Chelsea,CHE
80,Chelsea,h,1.4405,0.390714,1.4405,0.390714,"{'att': 127, 'def': 20}","{'att': 393, 'def': 23}",23,4,2,0,2.2206,w,2021-01-31,1,0,0,3,1.0497859999999999,Chelsea,CHE
80,Chelsea,a,2.393,0.569446,1.63183,0.569446,"{'att': 267, 'def': 29}","{'att': 358, 'def': 29}",13,2,1,0,2.6319,w,2021-02-04,1,0,0,3,1.0623839999999998,Chelsea,CHE
80,Chelsea,a,1.64144,0.623045,0.880268,0.623045,"{'att': 149, 'def': 14}","{'att': 453, 'def': 23}",9,4,2,1,2.2695000000000003,w,2021-02-07,1,0,0,3,0.2572230000000001,Chelsea,CHE
80,Chelsea,h,2.5428,0.432603,2.5428,0.432603,"{'att': 141, 'def': 22}","{'att': 348, 'def': 33}",8,1,2,0,2.7429,w,2021-02-15,1,0,0,3,2.1101970000000003,Chelsea,CHE
80,Chelsea,a,1.44849,0.496603,0.687319,0.496603,"{'att': 146, 'def': 35}","{'att': 474, 'def': 28}",10,0,1,1,2.2822999999999998,d,2021-02-20,0,1,0,1,0.190716,Chelsea,CHE
80,Chelsea,h,1.17294,0.35954,1.17294,0.35954,"{'att': 227, 'def': 26}","{'att': 348, 'def': 34}",1,4,0,0,2.1529,d,2021-02-28,0,1,0,1,0.8134000000000001,Chelsea,CHE
80,Chelsea,a,1.22635,0.247034,1.22635,0.247034,"{'att': 376, 'def': 30}","{'att': 383, 'def': 32}",12,10,1,0,2.2693,w,2021-03-04,1,0,0,3,0.9793160000000001,Chelsea,CHE
81,West Ham,h,0.861445,1.65911,0.861445,1.65911,"{'att': 173, 'def': 27}","{'att': 266, 'def': 11}",5,10,0,2,0.6998,l,2020-09-12,0,0,1,0,-0.7976650000000001,West Ham,WHU
81,West Ham,a,2.06377,1.32902,2.06377,1.32902,"{'att': 420, 'def': 23}","{'att': 217, 'def': 17}",4,16,1,2,1.9438,l,2020-09-19,0,0,1,0,0.7347499999999998,West Ham,WHU
81,West Ham,h,3.05703,0.385152,3.05703,0.385152,"{'att': 370, 'def': 17}","{'att': 221, 'def': 27}",1,4,4,0,2.8669000000000002,w,2020-09-27,1,0,0,3,2.671878,West Ham,WHU
81,West Ham,a,2.03227,0.456022,2.03227,0.456022,"{'att': 376, 'def': 11}","{'att': 161, 'def': 22}",3,2,3,0,2.5276,w,2020-10-04,1,0,0,3,1.576248,West Ham,WHU
81,West Ham,a,1.49992,1.77602,1.49992,1.77602,"{'att': 307, 'def': 17}","{'att': 246, 'def': 20}",7,1,3,3,1.1232,d,2020-10-18,0,1,0,1,-0.2761,West Ham,WHU
81,West Ham,h,0.263739,0.892456,0.263739,0.892456,"{'att': 406, 'def': 20}","{'att': 157, 'def': 12}",2,13,1,1,0.6767000000000001,d,2020-10-24,0,1,0,1,-0.628717,West Ham,WHU
81,West Ham,a,0.269048,1.56302,0.269048,0.801848,"{'att': 460, 'def': 13}","{'att': 159, 'def': 23}",0,12,1,2,0.26940000000000003,l,2020-10-31,0,0,1,0,-0.5327999999999999,West Ham,WHU
81,West Ham,h,1.42614,1.84922,1.42614,1.08806,"{'att': 222, 'def': 20}","{'att': 303, 'def': 8}",6,5,1,0,1.0165,w,2020-11-07,1,0,0,3,0.33807999999999994,West Ham,WHU
81,West Ham,a,2.1142,0.692374,2.1142,0.692374,"{'att': 254, 'def': 17}","{'att': 232, 'def': 16}",10,7,1,0,2.4273,w,2020-11-22,1,0,0,3,1.4218259999999998,West Ham,WHU
81,West Ham,h,0.571633,2.39051,0.571633,1.62934,"{'att': 289, 'def': 23}","{'att': 144, 'def': 11}",2,8,2,1,0.2087,w,2020-11-30,1,0,0,3,-1.0577070000000002,West Ham,WHU
81,West Ham,h,2.53006,1.78708,2.53006,1.78708,"{'att': 402, 'def': 23}","{'att': 212, 'def': 16}",5,6,1,3,1.8835,l,2020-12-05,0,0,1,0,0.7429800000000002,West Ham,WHU
81,West Ham,a,1.7851,1.56644,1.7851,0.805276,"{'att': 327, 'def': 13}","{'att': 130, 'def': 24}",7,8,2,1,1.5046000000000002,w,2020-12-11,1,0,0,3,0.9798239999999999,West Ham,WHU
81,West Ham,h,0.449469,1.09108,0.449469,1.09108,"{'att': 195, 'def': 16}","{'att': 256, 'def': 24}",3,4,1,1,0.6990000000000001,d,2020-12-16,0,1,0,1,-0.641611,West Ham,WHU
81,West Ham,a,0.277737,2.41157,0.277737,2.41157,"{'att': 307, 'def': 19}","{'att': 249, 'def': 19}",9,9,0,3,0.09519999999999999,l,2020-12-21,0,0,1,0,-2.133833,West Ham,WHU
81,West Ham,h,1.38877,1.50551,1.38877,1.50551,"{'att': 333, 'def': 18}","{'att': 198, 'def': 19}",6,5,2,2,1.2597,d,2020-12-27,0,1,0,1,-0.11673999999999984,West Ham,WHU
81,West Ham,a,1.07246,0.670996,1.07246,0.670996,"{'att': 321, 'def': 19}","{'att': 150, 'def': 19}",7,7,0,0,1.7353,d,2020-12-29,0,1,0,1,0.40146399999999993,West Ham,WHU
81,West Ham,a,1.19713,0.371045,1.19713,0.371045,"{'att': 348, 'def': 20}","{'att': 202, 'def': 18}",4,5,1,0,2.1591,w,2021-01-01,1,0,0,3,0.826085,West Ham,WHU
81,West Ham,h,1.73397,0.395668,1.73397,0.395668,"{'att': 202, 'def': 21}","{'att': 174, 'def': 19}",4,5,1,0,2.4631,w,2021-01-16,1,0,0,3,1.338302,West Ham,WHU
81,West Ham,h,2.17512,0.464091,2.17512,0.464091,"{'att': 181, 'def': 13}","{'att': 280, 'def': 17}",6,5,2,1,2.6555,w,2021-01-19,1,0,0,3,1.7110290000000001,West Ham,WHU
81,West Ham,a,3.30321,0.629033,3.30321,0.629033,"{'att': 277, 'def': 19}","{'att': 232, 'def': 20}",5,12,3,2,2.8491000000000004,w,2021-01-26,1,0,0,3,2.6741770000000002,West Ham,WHU
81,West Ham,h,0.883061,2.05809,0.883061,2.05809,"{'att': 462, 'def': 11}","{'att': 209, 'def': 17}",2,13,1,3,0.4976,l,2021-01-31,0,0,1,0,-1.1750289999999999,West Ham,WHU
81,West Ham,a,1.79064,0.741154,1.79064,0.741154,"{'att': 259, 'def': 15}","{'att': 170, 'def': 22}",6,7,3,1,2.1437,w,2021-02-03,1,0,0,3,1.049486,West Ham,WHU
81,West Ham,a,0.943539,1.60884,0.943539,1.60884,"{'att': 351, 'def': 15}","{'att': 174, 'def': 16}",2,12,0,0,0.8585,d,2021-02-06,0,1,0,1,-0.665301,West Ham,WHU
81,West Ham,h,2.32735,0.926652,1.56618,0.926652,"{'att': 246, 'def': 14}","{'att': 246, 'def': 17}",2,9,3,0,2.3964000000000003,w,2021-02-15,1,0,0,3,0.6395279999999999,West Ham,WHU
81,West Ham,h,1.09246,0.770706,1.09246,0.770706,"{'att': 299, 'def': 26}","{'att': 105, 'def': 17}",2,8,2,1,1.7996999999999999,w,2021-02-21,1,0,0,3,0.321754,West Ham,WHU
